Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","020","Andorra","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","467.3856","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.2383","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.0126","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","471.1187","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.2389","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.0126","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","467.3915","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.2398","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.0124","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","497.8546","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.2453","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.0124","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","486.838","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.2397","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.0118","E","Estimated value",""
"GT","Emissions totals","020","Andorra","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","376.0901","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kt","0.6963","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kt","0.8016","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kt","0.8083","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kt","0.8546","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kt","0.8517","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5064","Crop Residues","2020","2020","3050","FAO TIER 1","kt","0.8876","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","0.5308","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","0.4326","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","0.5562","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","0.4507","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","0.3504","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","0.4972","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","1333.6123","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","1.3458","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","24616.274","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","1291.551","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","1.4047","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","23117.622","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","1256.9603","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","1.3314","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","22173.939","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","1172.5231","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","1.3205","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","20842.557","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","1112.3875","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","1.3744","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","18653.366","E","Estimated value",""
"GT","Emissions totals","024","Angola","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","1061.7849","E","Estimated value",""
"GT","Emissions totals","024","Angola","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","1.2483","E","Estimated value",""
"GT","Emissions totals","024","Angola","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","16047.355","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.0046","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7230","Emissions (N2O)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","0.0011","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6821","Energy","2015","2015","3050","FAO TIER 1","kt","139.7227","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.0047","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7230","Emissions (N2O)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6821","Energy","2016","2016","3050","FAO TIER 1","kt","139.7355","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.0048","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7230","Emissions (N2O)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6821","Energy","2017","2017","3050","FAO TIER 1","kt","128.7435","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.0046","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7230","Emissions (N2O)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","0.0011","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6821","Energy","2018","2018","3050","FAO TIER 1","kt","132.4183","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.0045","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7230","Emissions (N2O)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","0.0011","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6821","Energy","2019","2019","3050","FAO TIER 1","kt","147.0932","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7225","Emissions (CH4)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.0037","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7230","Emissions (N2O)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","0.0009","E","Estimated value",""
"GT","Emissions totals","660","Anguilla","7273","Emissions (CO2)","6821","Energy","2020","2020","3050","FAO TIER 1","kt","143.4346","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5064","Crop Residues","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7230","Emissions (N2O)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7225","Emissions (CH4)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7225","Emissions (CH4)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7273","Emissions (CO2)","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","028","Antigua and Barbuda","7225","Emissions (CH4)","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
